blueWins,blueFirstBlood,KDA,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff
0,0,0.33,0,1,0,-2634,-1282
0,1,1,0,0,0,-3709,-4015
0,0,8.33,0,0,0,4074,3921
0,0,2.17,1,0,0,-26,989
0,1,3.25,1,0,0,143,713
1,0,1.83,0,1,0,-155,-47
0,0,3.4,1,0,0,302,1420
0,0,1.5,0,0,0,-1615,-1393
0,1,2,1,0,0,1443,-453
0,1,2.14,0,0,0,-1446,-965
0,0,1.29,0,0,0,341,-352
1,1,2.75,0,0,0,-120,-393
1,0,5,1,0,0,566,-528
1,1,3.14,0,0,0,166,-1644
1,1,3.17,1,0,1,-49,-1803
0,0,1.25,0,0,0,-2661,-3190
0,1,0.8,0,0,0,-1522,-1437
1,1,2,0,0,0,1060,1708
1,0,3.75,0,1,1,4043,1803
1,1,17,1,0,0,2699,2575
1,0,2.83,0,0,0,843,1776
1,1,3.2,1,0,0,2193,2957
1,1,3.33,1,0,0,-18,788
1,0,1.25,0,0,0,-1352,-2339
0,1,1.67,1,0,0,-1736,-2692
1,1,2,0,0,0,171,42
0,1,1.5,0,0,0,-1711,-1406
0,0,1.2,0,0,0,-2793,-3416
0,1,2.29,1,0,0,1549,1179
1,1,3,1,0,0,2565,1634
0,1,5.67,1,1,0,-174,-70
0,1,1.43,0,1,0,-1029,754
0,1,5.5,1,0,0,785,-350
1,1,10,0,0,0,3652,1943
0,1,2.75,0,0,0,995,-458
1,1,9.5,0,0,0,3703,3118
0,1,1.29,1,1,0,-74,-482
1,1,2,1,1,0,719,387
1,1,3.8,1,0,0,1074,52
1,0,0.38,0,1,0,-3259,-1311
0,1,1.2,0,0,0,-3704,-4361
0,0,1.23,0,1,0,-2772,-2957
1,1,3.75,1,0,0,2322,1048
0,0,0.43,0,0,0,-3304,-1505
1,1,2.43,0,0,0,1393,1671
1,1,14,1,1,0,2954,2444
1,1,3.5,1,0,0,3409,1964
0,1,0.67,0,0,0,-5228,-6488
1,1,5.75,0,0,0,2422,656
1,1,2.3,1,0,0,149,-1568
0,0,2,1,0,0,-435,-1431
0,0,2.5,0,0,0,510,921
0,0,0.75,0,0,0,-2203,-2676
1,1,1.33,0,0,0,-304,-1063
0,0,2.38,0,0,0,648,617
0,1,3.17,1,0,0,1365,1563
0,0,1.73,0,0,0,-2550,-1700
0,1,3,0,1,0,1932,168
1,0,2.86,0,0,0,1692,1775
1,0,2.83,1,0,0,624,1208
1,1,7,0,0,0,4024,2465
0,0,1.44,0,0,0,-1128,-2710
1,1,24,1,0,0,4135,1375
0,1,8.67,0,0,0,4765,3054
0,1,3.29,1,0,0,1581,1899
1,0,3,1,0,0,1603,1827
0,1,4,0,0,0,2236,288
1,1,3,0,0,0,1391,214
0,0,0.67,0,0,0,-1729,-437
0,1,4.2,1,1,0,614,-322
0,1,1.82,0,0,0,-1538,-1233
0,0,1.3,0,0,0,-2116,-1407
1,1,3.25,0,0,0,2973,1838
1,0,1.67,1,0,0,-149,427
0,0,1.33,0,0,0,-1240,-76
1,1,0.67,0,0,0,-2651,-1695
1,1,2.2,1,0,0,-1022,-1200
1,0,5.5,1,0,0,1643,882
0,1,2.6,1,0,0,760,995
0,0,1,0,0,0,-1454,-1276
1,1,4,0,1,0,1875,2074
1,0,4.75,1,0,0,2116,1613
0,0,2.67,0,0,0,-1034,-846
0,1,2.33,0,0,0,-577,-679
1,1,31,1,0,0,6310,5136
1,0,3.2,1,0,0,1482,1629
1,0,2,0,0,0,787,1089
1,1,10,1,0,0,2170,2480
0,0,0.3,0,0,0,-2617,-2322
1,1,11.5,0,0,0,4058,3407
1,1,2.25,1,0,0,238,368
0,0,0.86,0,0,0,-1980,-973
0,0,2,1,0,0,-1137,-982
1,1,1.6,1,0,0,-124,253
1,1,6.5,1,1,0,2246,1265
0,1,1.67,0,1,0,-978,78
0,1,1.5,0,1,0,-2659,88
0,0,0.44,0,1,0,-3224,-1270
0,1,2.57,0,0,0,312,-1396
0,1,0.2,1,0,0,-2462,-3352
1,1,5.33,1,0,0,2617,2411
1,1,2.33,0,0,0,846,1138
1,1,11.5,1,1,1,6450,5057
0,0,0.91,0,0,0,-2861,-1651
1,1,1.33,1,1,0,355,818
1,1,7.5,0,0,0,2305,482
1,0,1.8,0,1,0,-359,784
0,0,2.17,0,0,0,-3967,-3114
0,0,0.64,1,0,0,-5182,-3884
1,1,5,0,0,0,2344,1517
0,0,4.5,0,1,0,865,1006
1,0,1.71,0,0,0,-516,-3
0,0,1.33,0,0,0,-38,1167
0,1,1.5,0,0,0,-2510,-4246
0,0,0.31,0,0,0,-6260,-3364
1,1,3.4,1,0,0,2953,1980
1,1,3.25,1,0,0,1603,1799
0,1,1,0,0,0,-1454,-1205
0,1,2.38,0,1,0,1550,910
0,0,1.6,0,0,0,-1065,626
1,1,2.5,0,0,0,753,-587
1,1,1.2,1,0,0,-877,418
0,0,1,1,0,0,-902,385
1,0,5.2,1,0,0,1790,350
0,0,3.2,0,0,0,1497,717
1,1,3.33,0,0,0,2717,2815
1,0,2.83,0,0,0,2428,2186
1,0,1.43,0,0,0,42,1367
1,0,0.8,0,0,0,-3574,-387
0,0,1.8,1,0,0,-1008,-717
1,1,2.17,0,0,0,714,1650
1,0,4.4,0,0,0,2239,1539
0,0,0.8,0,1,0,-1909,-1282
1,1,0.5,0,0,0,305,992
0,1,1,0,0,0,144,312
1,0,6,0,0,0,789,-175
1,0,2.4,0,1,1,8,-625
0,1,2,0,1,0,-754,-157
0,1,1.25,0,0,0,-3363,-1920
1,0,3.5,0,0,0,-510,-837
0,1,2,0,0,0,-1080,-1664
0,0,0.2,0,0,0,-2191,-1498
1,0,3.33,0,0,0,3274,3262
0,0,1.14,0,0,0,149,210
0,0,1.67,0,0,0,-317,-27
1,1,5,1,0,0,2422,1766
0,1,2.25,1,0,0,370,-66
1,1,6.5,1,0,0,2312,1175
0,0,2,0,1,0,-96,277
0,0,1.18,0,0,0,-2262,-1763
0,1,0.82,0,0,0,-4293,-3731
0,1,2.17,0,0,0,-1085,-1869
1,1,5,0,0,0,2301,667
0,0,3,1,0,0,800,-237
1,0,1.7,0,1,1,2510,2517
1,1,3.8,1,1,0,1917,1186
0,0,2.18,1,0,0,-558,-1482
1,1,2.4,0,1,0,3067,503
0,0,0.8,1,0,0,-1201,-919
0,0,0.67,1,0,0,-2310,-2290
0,0,2.88,1,0,0,203,557
0,0,3,1,0,0,117,248
1,0,3,1,0,0,2419,1118
0,0,2.6,0,1,0,447,919
0,0,1.67,0,1,0,-1219,-759
1,1,1.2,1,0,0,-1371,-1951
1,1,7.67,1,1,1,3235,1168
1,1,4.4,1,0,0,2299,1804
0,0,1.4,1,0,0,-1556,-3181
0,0,0.86,0,0,0,-1323,-1622
1,1,3.17,0,0,0,1625,552
1,0,2,1,0,0,819,-48
0,1,1.38,1,0,0,-735,-742
1,1,5,0,0,0,2386,395
0,0,2,0,0,0,-1281,-525
1,0,1.6,0,0,0,-786,-837
1,1,1.22,1,0,0,-224,-1881
1,1,4.25,0,0,0,2587,2759
1,0,2.6,1,0,0,460,183
0,0,0.63,0,0,0,-3348,-1795
1,1,8,0,1,0,2350,2705
0,0,0.3,0,0,0,-6115,-3209
1,0,2.13,1,1,0,1340,1826
0,1,0.88,0,0,0,-2491,-2521
0,1,1.57,1,0,0,-1109,-1493
1,1,3.17,1,0,0,1634,1007
1,1,3.25,1,1,0,1252,-271
1,0,1.4,1,0,0,-244,1250
1,0,3.17,0,1,0,2180,462
1,1,3.17,1,1,1,2660,-730
1,1,8.5,1,0,0,4124,3900
1,1,1.67,0,0,0,34,985
1,0,2.11,0,0,0,-674,530
0,1,2.33,0,0,0,-1036,-942
0,1,3.17,1,0,0,1059,-338
1,1,1.85,0,0,0,-1398,-26
1,1,10,1,0,1,6770,4384
0,0,1.2,1,0,0,-1302,-611
1,1,7,1,1,0,3373,2086
0,0,1.38,1,1,0,-3528,-2277
1,1,3.22,0,0,0,941,2107
1,1,1.13,0,0,0,-1404,443
1,0,14.67,0,0,1,8667,7645
0,1,1.22,0,1,0,-1782,-972
1,1,3.67,1,0,0,1402,1512
1,1,2,0,0,0,472,-797
1,1,10,1,1,0,1935,411
0,0,2,0,1,0,-1185,-1150
1,0,1,1,0,0,-388,-325
0,1,6.33,1,1,0,1768,939
1,1,6,1,1,0,5391,2596
1,0,4.67,1,0,0,2326,1907
1,1,12,1,0,0,2508,1742
0,1,1.86,0,0,0,-365,-1278
0,1,4.67,0,0,0,1828,302
0,1,1.78,0,1,0,-836,-1109
0,1,3.5,0,0,0,-350,626
0,1,4.25,1,0,0,457,-959
1,1,8.5,1,0,0,3712,2007
1,1,7.4,1,0,0,3931,4106
1,0,2.25,0,1,0,63,261
0,0,0.88,0,0,0,-4496,-4428
1,0,1.5,1,0,0,-839,-82
0,0,0.31,0,0,0,-4030,-2539
1,1,1.33,0,0,0,-1596,-1269
0,0,0.64,1,0,0,-4523,-3174
1,0,2.5,1,1,1,1786,2804
1,0,1.25,1,0,0,-1495,330
0,0,1,0,0,0,-2834,-2773
0,0,1,0,0,0,-888,1328
1,1,1.8,1,0,0,-2259,-898
1,1,2,0,0,0,1300,127
0,0,0.73,1,0,0,-3764,-1700
1,1,2.2,0,1,0,-1426,-272
0,0,1.2,0,1,0,-1614,15
1,0,3.57,0,0,0,2013,900
0,0,0,1,0,0,-4513,-2787
0,0,0.92,0,0,0,-5271,-4236
1,1,2.13,0,0,0,-197,919
0,1,2,1,1,0,-2842,-1722
0,0,0.44,1,0,0,-4668,-3772
1,0,10.67,1,0,0,3994,3953
0,1,1.09,1,0,0,-2420,-2518
1,1,8,1,0,0,2805,2754
0,1,2.14,0,0,0,-11,-1495
0,0,0.9,0,0,0,-3421,-2836
0,0,2.25,0,0,0,1142,841
0,0,1.5,0,0,0,-2892,-2716
1,0,2,1,0,0,324,231
0,1,8.67,0,0,0,3865,3559
0,0,0.82,0,0,0,-3191,-1620
1,1,2.22,0,0,0,2070,1019
1,0,1,0,0,0,-3729,-3285
1,1,1.3,1,1,0,-1127,471
1,0,10.5,1,1,0,6713,5380
1,0,2,1,0,0,350,-664
0,1,3.5,1,0,0,2568,3054
0,1,0.83,0,0,0,-1625,-2418
0,0,0.67,0,0,0,-2713,-1237
1,0,5,1,0,0,1743,2124
0,0,1.43,0,1,0,-1706,-685
0,0,1.5,0,0,0,-764,-128
0,0,0.78,0,0,0,-2436,-3016
0,1,1.36,0,0,0,-1988,-1490
1,0,2.2,0,1,0,942,952
1,1,1.14,0,0,0,-1002,-498
1,1,7.67,1,0,0,1787,1001
0,1,3.17,0,0,0,1239,568
0,0,2,0,0,0,-232,97
1,0,4,1,0,0,974,748
1,0,1.83,0,1,0,289,-201
0,0,0.58,0,0,0,-2568,-3931
1,1,3.2,0,1,0,2402,2330
0,0,8,1,0,0,1998,1200
0,1,3.67,0,0,0,-77,-1515
1,1,2.4,0,0,0,763,1019
0,0,2.88,0,0,0,1092,806
0,0,2.29,1,0,0,436,-475
0,0,1,0,0,0,-2671,-719
0,0,0.88,0,0,0,-2958,-1446
1,1,24,1,1,0,4739,2119
1,1,0.57,0,0,0,-1518,-2542
1,1,2.5,0,0,0,1458,1753
1,1,1.71,0,0,0,98,-786
0,0,0.92,0,0,0,-3248,-2442
1,1,19,1,0,0,3439,3469
0,0,3.5,0,0,0,-376,-1118
1,1,4.25,0,1,0,4141,2833
0,0,1.36,1,0,0,-2358,-1400
0,0,0.92,0,0,0,-3762,-1626
0,1,1.29,1,0,0,159,-369
0,0,0.33,0,0,0,-2438,-1929
1,1,3.29,0,0,0,2071,1096
1,1,18,1,0,0,5148,2922
0,1,1,0,0,0,-2405,-1720
1,0,2.67,0,0,0,441,379
1,1,2.4,1,0,1,759,-221
0,0,2.25,0,0,0,898,732
1,1,3.17,1,1,0,2397,958
1,0,4.67,1,0,0,1149,1056
1,0,2,0,0,0,857,1040
0,1,1.22,0,0,0,-3237,-2680
1,1,3,1,0,0,1072,411
1,1,1.62,1,0,0,-1522,-1504
1,0,0.67,0,0,0,-2633,-1640
0,0,1.78,0,1,0,-213,399
0,1,1,0,0,0,-3315,-2013
0,1,3.75,1,0,0,3987,3310
1,1,1.88,0,0,0,-417,81
1,0,0.71,0,0,0,-4732,-1805
0,1,3.38,0,1,0,1517,-69
0,0,0.55,0,0,0,-2609,-2248
1,1,1.29,1,0,0,-67,-481
1,1,4.67,1,0,0,593,-702
1,0,0.5,0,0,0,-3388,-1882
1,1,11,1,0,0,4233,3106
1,0,1.63,0,0,0,-167,-395
0,1,0.75,0,0,0,-2088,-2417
0,0,1.86,0,1,0,-1647,-3035
0,0,2.75,1,0,0,1004,211
1,0,2.5,1,1,0,1625,1945
0,0,0.7,0,0,0,-4339,-2857
1,1,1.38,1,0,0,-1142,229
1,0,6.67,0,0,0,4774,3524
0,1,0.5,0,0,0,-5219,-4005
1,1,0.86,0,0,0,-1984,-1530
1,1,2.33,0,0,0,697,700
0,1,2.2,0,0,0,774,1187
0,0,2.8,1,0,0,427,479
1,1,1.25,0,1,1,1487,617
0,0,1.4,0,0,0,-1960,-1464
1,1,25,0,0,0,4695,2313
0,1,5,0,0,0,47,-264
0,1,0.92,1,0,0,-2145,-917
0,1,2.17,1,1,0,907,-411
1,1,2.6,0,1,0,1564,1214
0,0,3.29,1,0,0,686,350
1,0,3.25,1,1,0,531,947
1,1,1.75,1,0,0,-506,-228
1,0,1.5,0,0,0,-1528,-1421
1,0,1.5,0,1,0,-2376,-894
0,1,2,0,0,0,-313,-1056
0,1,1,0,0,0,-1306,-998
0,1,2,0,1,0,997,-1143
1,1,2.71,1,1,0,1923,734
1,1,2.67,1,1,1,2518,860
1,1,0.92,0,0,0,-4949,-3427
0,0,2.5,0,0,0,115,-80
1,0,0.33,0,0,0,-4814,-3701
1,1,4,1,0,0,2261,1906
0,1,0.57,0,0,0,-2904,-3121
1,1,9,1,1,1,6597,4613
0,0,0.71,1,0,0,-4269,-3208
1,1,1.75,0,0,0,218,-1933
1,1,8.5,0,1,1,3263,1440
0,0,0.5,0,0,0,-3597,-862
0,0,0,0,0,0,-1725,-1169
0,1,3.5,0,0,0,500,64
0,0,0.25,0,0,0,-5533,-2481
1,1,9,1,0,0,2028,1165
0,1,0.83,0,0,0,-3131,-1768
1,1,3.5,1,0,1,3304,-85
1,1,2.33,0,0,0,-1421,-1364
0,0,1.86,0,0,0,-1980,-3337
1,0,3,1,0,0,1648,1881
1,1,2.5,0,0,0,239,285
1,1,3.71,0,1,0,1643,2462
1,1,14,0,0,0,994,-85
1,1,2.08,1,0,0,-1025,-1860
0,0,0.67,1,0,0,-2820,-2226
0,0,0.5,0,0,0,-5617,-4035
0,0,1,0,0,0,-2733,-2104
0,1,0.88,0,0,0,5,185
0,0,0.75,0,0,0,-1333,284
1,0,8.5,1,0,0,1718,1073
0,1,2.14,1,0,0,-2132,-2887
1,1,6.6,1,0,0,6439,4362
0,0,0.86,1,1,0,-2564,-2469
0,0,0.7,1,0,0,-3481,-1919
0,1,2.43,0,0,0,2350,1981
0,1,0.55,0,0,0,-3804,-2878
1,1,9.5,1,0,0,2804,2924
1,1,2.5,0,0,0,951,-101
1,0,2.14,1,1,1,2831,1855
1,1,0.86,0,0,0,-4264,-4127
1,1,2.57,0,0,0,2006,617
0,1,4.33,1,1,0,1708,419
0,0,1.27,0,0,0,-2018,-2401
1,1,3,1,0,0,383,-759
0,1,0.5,0,0,0,-4199,-3576
1,0,1.17,0,0,0,-1240,-793
1,1,2.17,1,0,0,90,-1069
1,1,2.09,0,0,0,737,50
1,0,1.43,0,1,0,993,1759
1,1,2.6,0,0,0,2281,292
1,1,2.78,0,0,0,-778,-1358
0,0,0.71,0,0,0,-4178,-3371
0,0,0.46,0,0,0,-6092,-4820
0,1,4,1,0,0,-22,-801
1,0,1.55,0,0,0,-1421,-1547
1,0,5.5,0,0,0,4091,2830
1,1,10.5,1,0,0,3923,3613
1,1,7.2,0,0,0,2896,2001
0,0,0.9,1,0,0,-2534,-1019
0,1,2,1,0,1,774,-188
0,1,3.13,0,0,0,838,914
0,0,2.8,1,1,0,-683,-2098
0,0,1,1,0,0,-1540,-313
1,0,2.33,1,0,0,623,640
0,0,0.38,0,0,0,-2447,-1476
1,0,1,1,0,0,-6324,-3885
1,0,1.5,0,1,0,-964,-202
1,0,5.38,0,0,0,3825,2747
0,1,1.78,1,0,0,-379,-662
0,0,1.2,0,1,0,-977,271
1,1,3.8,1,0,0,1004,559
0,0,2.5,0,0,0,2760,3641
1,0,1.6,1,1,0,1168,2292
1,1,6,1,0,0,3046,442
1,1,2.67,0,0,0,1752,830
0,0,1,0,0,0,-713,-653
0,1,1,0,0,0,-1913,-1233
0,0,1.38,0,0,0,-2403,-2787
0,0,2.5,0,1,0,821,2119
1,1,2.29,0,1,0,1805,941
0,1,1.6,0,0,0,-1249,-1518
1,1,2.75,1,0,0,-44,73
1,0,0.5,0,1,0,1151,1870
0,1,1.11,0,0,0,-2168,-2144
1,1,3.5,1,0,0,348,-662
1,1,3.67,0,0,0,644,427
0,0,0.3,0,0,0,-3449,-1995
1,1,3.57,0,0,0,2900,2308
1,0,2.25,1,0,0,-2696,70
1,1,15.5,1,1,0,7847,5766
0,0,0.17,0,0,0,-3400,-3115
0,0,0.6,1,0,0,-1387,-1802
1,0,1.5,0,0,0,253,-529
0,0,1.8,1,0,0,-839,-623
1,1,3.17,1,1,1,2945,2977
0,1,1.67,0,0,0,-1346,-2280
0,0,3,1,0,0,1951,1640
0,1,1.71,1,0,0,-2164,-2554
1,0,2.67,0,0,0,-817,-968
1,1,6,1,0,0,3643,3695
1,1,6,0,1,0,3066,2297
1,1,2.78,0,0,0,2241,1219
0,0,2,0,0,0,-1933,-1659
1,0,12,0,0,0,1886,2653
1,0,1.25,0,0,0,-287,255
1,1,2.75,1,0,0,-145,-28
1,1,10.5,0,0,0,5241,3129
0,1,7.5,1,1,0,2975,2627
0,1,2.67,0,0,0,1419,1036
0,0,1.17,1,0,0,-2286,-926
0,1,3.67,1,0,0,1551,1481
0,1,1,0,0,0,-2738,-1759
1,0,1.5,0,1,0,-1318,-627
1,0,4.25,0,1,1,3538,2904
0,0,0.6,0,0,0,-3217,-1601
1,1,3.57,1,0,0,4836,2713
1,1,3,1,1,0,1489,-192
1,1,4.25,0,0,0,3311,3166
1,1,3,1,1,0,2008,2714
1,0,1,0,1,1,-1112,-41
1,1,3.83,1,1,1,3840,3165
0,0,0.42,0,0,0,-5458,-3613
1,1,7,0,1,0,506,-142
0,1,1.67,0,0,0,176,789
1,0,4.4,0,0,0,2582,2732
1,0,2.4,0,0,0,459,1326
0,1,7.5,0,0,0,4947,3211
1,1,8,1,0,0,4759,3279
0,0,1.75,0,0,0,-968,-1029
1,0,4.43,0,1,0,4294,2560
1,1,1.78,1,0,0,-95,194
0,1,2.83,1,0,1,3781,1033
1,0,0.67,0,0,0,-1704,-1787
1,0,1.89,0,0,0,-729,-192
1,0,0.8,0,0,0,-274,-192
1,0,2.5,0,0,0,277,252
0,0,1.8,0,0,0,147,582
0,0,1.44,0,0,0,-1162,-1007
1,1,3.17,0,1,1,3942,2820
1,1,2.56,0,0,0,-810,-1226
1,1,2,0,0,0,-825,-616
1,0,1.2,0,0,0,-2472,174
1,1,3,0,0,0,3018,1320
0,1,2.5,1,1,0,-125,-962
1,0,1.33,0,0,0,-132,-330
0,0,1,0,1,0,-2131,-2173
1,1,2.55,1,0,0,432,1389
1,1,2.4,1,0,0,1000,885
0,1,5.33,1,1,1,2925,1304
0,0,2.43,1,0,0,-117,815
0,0,0.11,0,0,0,-4145,-3714
1,1,0.57,0,0,0,-2483,-1356
1,1,10,0,0,0,5224,2715
0,1,1.75,0,1,0,-929,-1819
1,0,8,0,0,0,1219,1641
1,0,1.71,0,0,0,533,1451
1,1,2.88,0,0,0,1355,1403
0,0,0.75,0,0,0,-3176,-2235
1,1,7,0,1,1,3967,593
1,0,3.25,0,0,0,2091,2537
0,1,9,1,1,1,5767,3366
1,1,4.67,0,0,0,2974,2777
1,0,1,0,1,0,-2368,-1240
1,1,3.2,0,1,1,3438,2418
1,1,4.6,0,1,0,2461,956
1,0,3,0,1,1,3163,1231
0,1,2.6,0,0,0,-95,-1474
0,0,0.11,0,0,0,-5654,-2236
0,1,1.56,1,0,0,-696,-1472
1,1,3.67,1,0,0,1308,1371
0,0,1.13,0,0,0,-2376,-1482
1,1,2,0,0,0,-3179,-2074
0,0,2.5,0,1,0,-444,240
1,1,2.5,1,0,1,2989,1250
0,0,2.17,0,0,0,-1134,940
1,0,1.9,1,0,0,-862,931
1,0,0,1,0,0,-2696,-2455
0,1,0.56,0,0,0,-4843,-2306
1,1,3.5,0,1,0,2348,2115
0,0,0.67,0,0,0,-2939,-2323
1,1,6,0,1,0,3168,2910
0,1,2.67,0,0,0,2200,1607
0,0,2,0,0,0,-1219,-737
0,1,0.71,0,0,0,-2240,-4314
1,0,0.13,0,1,0,-2855,-1603
1,1,11.5,1,0,0,5887,4222
1,1,2.5,1,1,1,2115,-207
1,0,0.88,1,0,0,-1668,-866
0,1,0.92,0,0,0,-1829,-1132
0,0,1,0,0,0,-1989,-1299
1,0,7,1,1,0,1519,1104
1,1,4,1,1,0,2627,1759
1,1,4,1,0,0,2198,10
0,1,1.21,1,0,0,-2437,-1355
0,0,1.4,0,0,0,-3075,-2008
1,0,4.14,1,0,0,1824,1556
1,1,4.67,0,0,0,2171,960
1,0,3.5,0,1,1,2700,1463
0,0,1.75,1,0,0,-588,-1142
0,0,0.5,0,1,0,-6887,-5573
1,0,2.5,1,0,0,1170,1415
0,1,1.8,1,1,0,-342,-623
1,1,2.27,0,0,0,1235,-270
1,0,1.57,1,0,0,-1080,-1362
1,0,1.83,0,0,0,1371,2221
1,1,0.75,1,0,0,-944,-1054
0,0,0.42,0,0,0,-3640,-3482
0,0,1.25,0,1,0,-3825,-1386
1,0,3.5,1,0,0,598,-456
1,1,4.25,0,1,1,4266,2076
0,1,1.88,1,0,0,-28,-28
1,1,4.5,1,0,0,2647,2948
0,0,1.55,1,0,0,-1565,-173
1,1,6.8,1,1,0,3667,1610
1,1,1.2,0,0,0,-450,-849
0,0,1,0,1,0,-1108,-570
1,0,4.5,0,0,0,1093,770
0,0,2.13,0,0,0,-982,1441
0,1,3,0,0,0,109,1368
1,0,4,0,0,0,1166,1899
0,0,2.33,1,0,0,-370,-1681
1,1,2.25,1,0,0,656,553
1,0,6.5,0,0,0,1421,1097
0,1,3,0,0,0,1176,1300
0,0,0.71,0,0,0,-6869,-6365
0,1,1.22,0,0,0,-1117,-764
1,1,1.83,1,1,1,1895,-224
1,1,4.33,0,1,0,936,-497
0,0,0.57,0,0,0,-1257,-91
0,1,2.14,0,0,0,267,162
0,0,2.75,1,0,0,131,-613
0,0,2.17,1,0,1,2139,547
1,0,3,1,0,0,525,44
0,1,8,1,0,1,4335,1377
1,1,8.67,0,1,0,4184,3694
1,1,5,0,1,0,3362,2634
0,0,0.29,0,0,0,-2534,-3031
1,1,6.75,0,1,0,4805,3808
1,1,2.44,1,0,0,1259,1454
0,1,3.6,0,0,0,1299,879
0,0,1,0,1,0,-1592,-2117
1,1,4,1,0,0,1360,2274
1,0,2,0,0,0,-866,388
1,0,3.4,0,0,0,3634,3559
1,1,3,0,0,0,1401,85
0,0,0.36,0,0,0,-4192,-3984
1,1,5,0,0,0,4641,2291
0,1,3,1,0,0,2253,772
1,1,8,1,1,0,3203,1830
1,1,13,1,1,1,4656,3776
1,1,2.5,1,0,0,161,130
1,0,2.67,0,0,0,-65,-433
0,0,1.43,0,0,0,-2539,-1637
1,1,1.4,0,0,0,-2623,-3436
1,1,7,1,0,0,2724,2170
1,1,9.5,1,0,0,2177,186
0,0,0.82,0,0,0,-2840,-1360
0,0,1.83,0,1,0,-2718,-1000
0,1,1.5,1,0,0,-2783,-2017
0,0,1.67,0,0,0,-939,-2597
0,0,0.7,0,0,0,-3770,-2959
0,1,0.64,0,0,0,-3442,-2915
1,1,3.33,0,1,0,3236,3464
1,1,2,0,0,0,382,-64
1,1,2.4,0,0,0,2135,1898
0,0,0.86,0,1,0,-524,468
1,1,1.1,1,0,0,-3033,-3775
0,0,0.86,1,0,0,-3441,-1732
1,1,6.33,1,0,0,3360,1693
1,1,10.33,1,0,1,8553,4873
1,1,1.78,0,0,0,-571,-401
0,0,1.38,0,0,0,-2027,-114
1,1,2.5,0,0,0,-29,-781
0,0,2.2,1,0,0,-709,-658
1,1,2.2,0,0,0,707,-788
0,1,3.33,0,0,0,2435,1239
0,1,5.25,0,0,0,2627,1326
1,1,4.6,1,0,0,1968,1173
0,0,0.67,0,0,0,-665,-337
1,0,0.2,0,1,0,-2930,-1894
0,0,0.2,0,1,0,-5821,-3230
1,1,0.86,1,1,0,-2497,-2400
1,1,13,1,1,2,8863,5411
0,0,0.57,0,0,0,-1823,-810
1,0,2.33,0,1,0,1147,254
0,0,0.55,1,1,0,-4177,-1640
1,0,1.44,1,0,0,-2600,-2112
1,1,4.25,1,0,0,2696,2452
1,1,2,1,1,0,3413,2303
0,0,0,0,0,0,-5369,-5193
0,1,3,1,0,0,-153,-1105
0,0,0.22,0,0,0,-5031,-5211
1,0,1,0,0,0,-1461,-799
0,0,1.6,0,0,0,-522,-1373
0,1,4,1,0,0,257,-1125
0,1,6,0,0,0,1496,1458
0,0,1.83,0,0,0,-1354,-798
0,1,2.17,0,0,0,-683,-676
0,0,0.25,0,0,0,-6892,-5371
0,0,1.22,0,0,0,-2163,-739
0,0,1.29,1,0,0,-4462,-3453
1,1,1.27,0,0,0,-2059,-2345
1,0,1,0,0,0,-1682,-563
1,1,11,1,1,1,8027,7621
1,1,6,0,0,0,995,1649
1,1,5.5,1,0,0,1012,191
0,0,2.1,0,0,0,-1287,-6
0,1,2.5,0,0,0,359,-772
1,0,2.88,0,0,0,803,490
0,0,0.44,1,0,0,-3426,-2539
1,1,2,0,0,0,1315,1402
1,1,2.38,0,0,0,1171,-841
1,0,3,1,0,0,3970,2818
1,0,1.29,0,0,1,482,617
0,1,0.71,0,1,0,-2090,-2188
1,1,3.5,0,0,0,2052,1084
1,0,5.67,0,0,0,3770,1556
0,1,2.14,0,0,0,-849,-603
1,1,2,0,1,1,1656,95
0,0,0.73,0,0,0,-2328,-1524
1,1,10,1,0,0,4677,4588
1,0,2.67,1,0,0,724,2025
1,1,3.33,0,1,0,1154,971
0,0,6.5,1,0,0,919,-36
1,0,2,0,0,0,160,999
0,1,2.14,1,0,0,-347,-2753
1,0,10,0,0,0,3122,3276
0,1,1,0,0,0,-761,-10
0,0,0.29,1,0,0,-6445,-4329
1,1,1.8,0,0,0,262,611
1,1,1.71,0,1,0,1014,850
0,1,1.33,0,0,0,-1022,-1253
0,0,0.91,0,0,0,-4907,-2701
0,0,3.2,0,0,0,1978,1936
0,1,3.2,0,0,0,1032,-617
1,0,3.5,0,1,0,2799,2965
0,1,1.13,1,0,0,-2967,-4209
0,1,1,1,0,0,-1770,-1276
1,1,2.2,1,0,0,1825,243
1,0,4.25,1,0,0,2764,2121
1,0,2.38,0,0,0,1324,1692
1,1,2.57,0,0,0,2690,2514
1,0,4.5,1,0,0,1520,1168
1,0,1.43,0,1,0,-830,-448
0,1,0.56,1,0,0,-4147,-3023
1,0,1,1,0,0,-947,1016
0,0,1.2,1,0,0,-3695,-4018
0,0,2.17,0,0,0,-1252,-1190
1,1,3.75,0,0,0,1371,1179
1,1,3,1,1,0,1767,1408
1,1,3.6,0,0,0,1605,755
1,1,8.67,1,0,2,8532,5876
1,1,2,0,0,0,-753,-299
1,1,8.5,1,1,0,4446,3448
0,0,1.38,0,0,0,-3142,-2633
1,0,1.13,0,0,0,-2695,-2572
